"PERSON_ID","Emp_contract"
75971,"TEMP|1|6"
75973,"TEMP|1|6"
75981,"TEMP|1|6"
75985,"TEMP|1|6"
75989,"TEMP|1|6"
75990,"TEMP|1|6"
75991,"TEMP|1|6"
75994,"TEMP|1|6"
75998,"TEMP|1|6"
76000,"TEMP|1|5"
76001,"TEMP|1|6"
76010,"TEMP|1|6"
76014,"TEMP|2|1"
76019,"TEMP|1|6"
76025,"TEMP|1|6"
76028,"TEMP|1|6"
76030,"TEMP|1|6"
76033,"TEMP|1|6"
76039,"TEMP|1|6"
76041,"TEMP|2|1"
76045,"TEMP|1|5"
76049,"TEMP|1|6"
76055,"TEMP|1|6"
76060,"TEMP|1|5"
76061,"TEMP|1|6"
76064,"TEMP|1|6"
76066,"TEMP|1|6"
76067,"TEMP|1|6"
76072,"TEMP|1|6"
76073,"TEMP|1|6"
76076,"TEMP|1|6"
76079,"TEMP|1|6"
76082,"TEMP|1|6"
76086,"TEMP|1|2"
76092,"TEMP|2|1"
76099,"TEMP|1|6"
76121,"TEMP|1|6"
76129,"TEMP|1|6"
76131,"TEMP|1|6"
76135,"TEMP|1|6"
76137,"TEMP|1|4"
76140,"TEMP|1|6"
76146,"TEMP|1|6"
76160,"TEMP|1|6"
76166,"TEMP|2|1"
76169,"TEMP|1|5"
76172,"TEMP|1|6"
76176,"TEMP|1|6"
76177,"TEMP|2|1"
76180,"TEMP|1|5"
76187,"TEMP|1|6"
76195,"TEMP|1|6"
76199,"TEMP|1|6"
76202,"TEMP|1|6"
76204,"TEMP|2|2"
76207,"TEMP|1|6"
76212,"TEMP|1|6"
76213,"TEMP|1|6"
76217,"TEMP|1|6"
76221,"TEMP|1|6"
76222,"TEMP|1|6"
76223,"TEMP|1|6"
76225,"TEMP|1|6"
76229,"TEMP|1|6"
76235,"TEMP|1|6"
76239,"TEMP|1|6"
76240,"TEMP|1|5"
76241,"TEMP|1|6"
76247,"TEMP|2|1"
76253,"TEMP|1|6"
76256,"TEMP|1|5"
76263,"TEMP|1|6"
76265,"TEMP|1|6"
76271,"TEMP|1|6"
76273,"TEMP|1|6"
76275,"TEMP|2|2"
76279,"TEMP|1|6"
76280,"TEMP|2|1"
76289,"TEMP|1|6"
76295,"TEMP|1|6"
76297,"TEMP|1|6"
76306,"TEMP|1|6"
76319,"TEMP|1|6"
76323,"TEMP|1|6"
76329,"TEMP|1|5"
76345,"TEMP|1|6"
76348,"TEMP|1|5"
76352,"TEMP|1|6"
76354,"TEMP|1|3"
76365,"TEMP|1|6"
76367,"TEMP|1|6"
76373,"TEMP|1|6"
76376,"TEMP|1|5"
76382,"TEMP|1|6"
76383,"TEMP|1|6"
76387,"TEMP|1|2"
76388,"TEMP|1|6"
76389,"TEMP|1|6"
76395,"TEMP|1|6"
76396,"TEMP|1|6"
76400,"TEMP|2|2"
76405,"TEMP|2|2"
76407,"TEMP|1|6"
76424,"TEMP|1|6"
76439,"TEMP|1|5"
76440,"TEMP|1|6"
76447,"TEMP|1|6"
76452,"TEMP|1|6"
76453,"TEMP|1|6"
76469,"TEMP|1|6"
76470,"TEMP|1|5"
76473,"TEMP|1|6"
76474,"TEMP|1|6"
76481,"TEMP|1|6"
76487,"TEMP|2|1"
76489,"TEMP|1|6"
76490,"TEMP|1|6"
76501,"TEMP|1|2"
76507,"TEMP|1|6"
76508,"TEMP|1|6"
76509,"TEMP|1|6"
76510,"TEMP|1|6"
76520,"TEMP|1|6"
76532,"TEMP|1|6"
76534,"TEMP|1|6"
76535,"TEMP|1|6"
76536,"TEMP|2|2"
76538,"TEMP|1|5"
76544,"TEMP|1|6"
76546,"TEMP|1|6"
76548,"TEMP|1|5"
76552,"TEMP|1|6"
76554,"TEMP|1|6"
76561,"TEMP|1|6"
76563,"TEMP|1|6"
76568,"TEMP|1|6"
76572,"TEMP|1|6"
76576,"TEMP|1|6"
76579,"TEMP|1|6"
76580,"TEMP|1|6"
76581,"TEMP|1|6"
76584,"TEMP|1|5"
76590,"TEMP|1|6"
76596,"TEMP|1|6"
76598,"TEMP|1|2"
76605,"TEMP|1|6"
76609,"TEMP|2|1"
76612,"TEMP|1|6"
76616,"TEMP|2|1"
76620,"TEMP|1|6"
76622,"TEMP|1|6"
76626,"TEMP|1|6"
76635,"TEMP|1|6"
76638,"TEMP|1|6"
76642,"TEMP|1|6"
76649,"TEMP|1|6"
76656,"TEMP|1|6"
76659,"TEMP|1|1"
76672,"TEMP|1|6"
76673,"TEMP|1|6"
76674,"TEMP|1|6"
76676,"TEMP|1|6"
76687,"TEMP|1|6"
76698,"TEMP|1|6"
76699,"TEMP|1|6"
76702,"TEMP|1|6"
76704,"TEMP|1|6"
76705,"TEMP|1|6"
76716,"TEMP|1|6"
76717,"TEMP|1|6"
76718,"TEMP|1|6"
76719,"TEMP|1|6"
76725,"TEMP|1|6"
76729,"TEMP|1|6"
76731,"TEMP|1|5"
76734,"TEMP|1|6"
76735,"TEMP|1|6"
76743,"TEMP|1|6"
76747,"TEMP|1|5"
76754,"TEMP|1|6"
76760,"TEMP|1|5"
76761,"TEMP|1|6"
76768,"TEMP|1|6"
76771,"TEMP|1|6"
76772,"TEMP|1|6"
76773,"TEMP|1|6"
76776,"TEMP|1|6"
76786,"TEMP|1|6"
76794,"TEMP|1|6"
76795,"TEMP|1|6"
76797,"TEMP|1|6"
76799,"TEMP|2|1"
76802,"TEMP|1|5"
76807,"TEMP|1|6"
76808,"TEMP|1|6"
76812,"TEMP|2|2"
76817,"TEMP|1|5"
76822,"TEMP|1|6"
76824,"TEMP|1|6"
76831,"TEMP|1|6"
76833,"TEMP|1|6"
76834,"TEMP|1|6"
76843,"TEMP|2|1"
76852,"TEMP|1|6"
76855,"TEMP|1|6"
76858,"TEMP|1|6"
76859,"TEMP|1|6"
76864,"TEMP|1|6"
76868,"TEMP|1|6"
76869,"TEMP|1|6"
76877,"TEMP|1|6"
76878,"TEMP|1|6"
76882,"TEMP|1|6"
76883,"TEMP|1|6"
76884,"TEMP|1|6"
76892,"TEMP|1|5"
76900,"TEMP|1|6"
76902,"TEMP|1|6"
76903,"TEMP|1|6"
76907,"TEMP|1|5"
76909,"TEMP|1|6"
76910,"TEMP|1|6"
76916,"TEMP|1|6"
76920,"TEMP|2|1"
76925,"TEMP|1|5"
76927,"TEMP|1|6"
76934,"TEMP|1|6"
76935,"TEMP|1|6"
76947,"TEMP|1|6"
76949,"TEMP|1|6"
76950,"TEMP|1|5"
76953,"TEMP|2|1"
76956,"TEMP|1|6"
76957,"TEMP|1|6"
76959,"TEMP|1|6"
76960,"TEMP|1|6"
76965,"TEMP|2|2"
76966,"TEMP|1|6"
76967,"TEMP|1|6"
76972,"TEMP|1|6"
76973,"TEMP|1|6"
76975,"TEMP|1|6"
76976,"TEMP|2|3"
76978,"TEMP|2|3"
76979,"TEMP|1|6"
76984,"TEMP|1|6"
76987,"TEMP|1|1"
76997,"TEMP|1|6"
77004,"TEMP|1|6"
77005,"TEMP|1|6"
77006,"TEMP|2|2"
77008,"TEMP|1|6"
77009,"TEMP|1|6"
77011,"TEMP|1|6"
77012,"TEMP|1|6"
77017,"TEMP|2|1"
77018,"TEMP|1|6"
77019,"TEMP|1|5"
77020,"TEMP|1|6"
77022,"TEMP|2|1"
77029,"TEMP|1|5"
77043,"TEMP|2|1"
77044,"TEMP|2|1"
77046,"TEMP|1|6"
77049,"TEMP|1|6"
77054,"TEMP|1|6"
77055,"TEMP|1|6"
77056,"TEMP|1|6"
77057,"TEMP|1|6"
77058,"TEMP|1|5"
77060,"TEMP|1|6"
77061,"TEMP|1|6"
77063,"TEMP|1|6"
77064,"TEMP|1|6"
77066,"TEMP|1|6"
77069,"TEMP|1|6"
77070,"TEMP|2|1"
77072,"TEMP|1|6"
77073,"TEMP|1|6"
77074,"TEMP|1|6"
77075,"TEMP|1|6"
77080,"TEMP|1|6"
77082,"TEMP|1|6"
77087,"TEMP|1|6"
77088,"TEMP|1|6"
77100,"TEMP|1|5"
77105,"TEMP|1|6"
77106,"TEMP|1|6"
77112,"TEMP|1|6"
77115,"TEMP|1|6"
77116,"TEMP|1|6"
77117,"TEMP|1|6"
77118,"TEMP|1|6"
77126,"TEMP|1|6"
77127,"TEMP|1|2"
77129,"TEMP|1|6"
77134,"TEMP|1|6"
77140,"TEMP|1|6"
77142,"TEMP|1|6"
77144,"TEMP|1|6"
77146,"TEMP|1|5"
77147,"TEMP|1|6"
77153,"TEMP|1|4"
77155,"TEMP|1|6"
77157,"TEMP|1|6"
77161,"TEMP|1|6"
77163,"TEMP|1|6"
77165,"TEMP|1|6"
77168,"TEMP|1|6"
77176,"TEMP|1|6"
77186,"TEMP|1|5"
77191,"TEMP|1|6"
77193,"TEMP|1|6"
77198,"TEMP|1|6"
77199,"TEMP|1|6"
77200,"TEMP|1|6"
77206,"TEMP|1|6"
77208,"TEMP|1|6"
77210,"TEMP|2|1"
77213,"TEMP|1|6"
77218,"TEMP|1|6"
77219,"TEMP|1|6"
77230,"TEMP|1|6"
77232,"TEMP|1|3"
77235,"TEMP|1|5"
77237,"TEMP|1|6"
77241,"TEMP|1|6"
77243,"TEMP|1|6"
77250,"TEMP|1|6"
77251,"TEMP|1|6"
77252,"TEMP|1|6"
77253,"TEMP|2|1"
77254,"TEMP|1|6"
77256,"TEMP|1|5"
77261,"TEMP|1|6"
77263,"TEMP|1|6"
77265,"TEMP|1|6"
77268,"TEMP|2|1"
77270,"TEMP|1|6"
77271,"TEMP|1|6"
77274,"TEMP|1|5"
77281,"TEMP|2|1"
77283,"TEMP|1|6"
77291,"TEMP|1|6"
77292,"TEMP|1|6"
77299,"TEMP|1|6"
77302,"TEMP|1|6"
77304,"TEMP|1|6"
77313,"TEMP|1|6"
77319,"TEMP|1|6"
77327,"TEMP|1|6"
77330,"TEMP|1|6"
77332,"TEMP|1|6"
77333,"TEMP|1|6"
77335,"TEMP|1|6"
77337,"TEMP|1|6"
77341,"TEMP|1|6"
77343,"TEMP|1|6"
77345,"TEMP|1|6"
77348,"TEMP|1|6"
77349,"TEMP|1|6"
77362,"TEMP|1|2"
77363,"TEMP|1|6"
77364,"TEMP|1|6"
77371,"TEMP|1|6"
77377,"TEMP|1|5"
77380,"TEMP|1|6"
77384,"TEMP|1|6"
77387,"TEMP|1|6"
77389,"TEMP|2|1"
77390,"TEMP|1|6"
77396,"TEMP|2|2"
77397,"TEMP|1|6"
77400,"TEMP|1|6"
77403,"TEMP|1|6"
77415,"TEMP|1|6"
77418,"TEMP|1|6"
77420,"TEMP|2|2"
77421,"TEMP|1|2"
77422,"TEMP|1|6"
77423,"TEMP|1|6"
77425,"TEMP|1|6"
77429,"TEMP|1|6"
77430,"TEMP|1|6"
77432,"TEMP|1|6"
77441,"TEMP|1|6"
77446,"TEMP|1|5"
77450,"TEMP|2|1"
77454,"TEMP|1|6"
77457,"TEMP|1|6"
77458,"TEMP|2|1"
77459,"TEMP|1|6"
77462,"TEMP|1|6"
77466,"TEMP|1|6"
77469,"TEMP|1|5"
77473,"TEMP|2|1"
77480,"TEMP|2|2"
77483,"TEMP|1|6"
77485,"TEMP|1|6"
77486,"TEMP|1|6"
77492,"TEMP|1|6"
77493,"TEMP|1|6"
77497,"TEMP|1|6"
77500,"TEMP|1|6"
77504,"TEMP|1|6"
77506,"TEMP|2|2"
77516,"TEMP|1|6"
77524,"TEMP|1|6"
77532,"TEMP|1|6"
77538,"TEMP|1|6"
77540,"TEMP|1|6"
77545,"TEMP|2|1"
77546,"TEMP|2|2"
77547,"TEMP|1|6"
77548,"TEMP|1|5"
77551,"TEMP|1|6"
77552,"TEMP|1|6"
77555,"TEMP|1|6"
77559,"TEMP|1|6"
77560,"TEMP|1|6"
77561,"TEMP|1|6"
77562,"TEMP|1|6"
77574,"TEMP|1|6"
77584,"TEMP|1|6"
77586,"TEMP|2|1"
77590,"TEMP|1|1"
77592,"TEMP|1|6"
77593,"TEMP|1|3"
77599,"TEMP|1|6"
77606,"TEMP|1|6"
77607,"TEMP|1|6"
77610,"TEMP|1|6"
77615,"TEMP|1|6"
77624,"TEMP|1|6"
77630,"TEMP|1|6"
77632,"TEMP|1|6"
77633,"TEMP|1|6"
77639,"TEMP|1|6"
77640,"TEMP|1|6"
77646,"TEMP|1|5"
77647,"TEMP|1|6"
77650,"TEMP|1|6"
77652,"TEMP|1|6"
77654,"TEMP|1|6"
77657,"TEMP|1|6"
77658,"TEMP|1|6"
77659,"TEMP|1|6"
77661,"TEMP|1|6"
77667,"TEMP|1|6"
77669,"TEMP|1|6"
77671,"TEMP|1|6"
77675,"TEMP|1|6"
77676,"TEMP|1|6"
77681,"TEMP|1|6"
77686,"TEMP|1|6"
77688,"TEMP|1|2"
77694,"TEMP|1|6"
77702,"TEMP|1|6"
77705,"TEMP|1|5"
77709,"TEMP|1|5"
77713,"TEMP|1|6"
77714,"TEMP|1|6"
77716,"TEMP|1|6"
77726,"TEMP|1|5"
77731,"TEMP|1|6"
77732,"TEMP|1|6"
77733,"TEMP|1|6"
77734,"TEMP|1|6"
77744,"TEMP|1|6"
77747,"TEMP|2|2"
77760,"TEMP|1|6"
77762,"TEMP|1|6"
77766,"TEMP|1|6"
77767,"TEMP|1|6"
77769,"TEMP|1|6"
77775,"TEMP|1|6"
77777,"TEMP|2|2"
77781,"TEMP|1|6"
77787,"TEMP|1|6"
77789,"TEMP|1|6"
77794,"TEMP|1|1"
77797,"TEMP|1|6"
77801,"TEMP|2|1"
77805,"TEMP|1|6"
77811,"TEMP|1|6"
77816,"TEMP|1|6"
77822,"TEMP|1|6"
77823,"TEMP|1|6"
77827,"TEMP|1|6"
77833,"TEMP|1|2"
77836,"TEMP|1|6"
77840,"TEMP|1|6"
77843,"TEMP|1|6"
77848,"TEMP|1|6"
77853,"TEMP|1|6"
77854,"TEMP|1|6"
77856,"TEMP|1|6"
77860,"TEMP|2|2"
77861,"TEMP|1|6"
77866,"TEMP|1|6"
77867,"TEMP|1|6"
77870,"TEMP|1|6"
77873,"TEMP|1|6"
77874,"TEMP|1|1"
77875,"TEMP|1|6"
77876,"TEMP|1|6"
77880,"TEMP|2|2"
77881,"TEMP|1|6"
77884,"TEMP|1|6"
77889,"TEMP|1|6"
77895,"TEMP|1|6"
77897,"TEMP|1|6"
77898,"TEMP|2|1"
77905,"TEMP|1|6"
77924,"TEMP|1|6"
77925,"TEMP|1|6"
77932,"TEMP|1|6"
77934,"TEMP|1|6"
77943,"TEMP|1|6"
77946,"TEMP|1|6"
77947,"TEMP|1|6"
77948,"TEMP|1|6"
77951,"TEMP|1|6"
77955,"TEMP|1|6"
77963,"TEMP|1|6"
77966,"TEMP|1|6"
77968,"TEMP|1|5"
77975,"TEMP|1|1"
77980,"TEMP|1|6"
77983,"TEMP|1|5"
77984,"TEMP|2|2"
77985,"TEMP|1|6"
77990,"TEMP|1|6"
78001,"TEMP|1|6"
78002,"TEMP|1|6"
78009,"TEMP|1|6"
78010,"TEMP|1|6"
78011,"TEMP|1|6"
78013,"TEMP|1|6"
78014,"TEMP|1|6"
78016,"TEMP|1|1"
78020,"TEMP|1|6"
78029,"TEMP|1|6"
78032,"TEMP|1|6"
78035,"TEMP|1|6"
78037,"TEMP|2|1"
78048,"TEMP|1|6"
78050,"TEMP|1|6"
78052,"TEMP|1|6"
78053,"TEMP|1|5"
78054,"TEMP|1|6"
78059,"TEMP|1|6"
78062,"TEMP|1|6"
78063,"TEMP|1|5"
78070,"TEMP|1|6"
78071,"TEMP|2|2"
78072,"TEMP|1|6"
78079,"TEMP|1|6"
78086,"TEMP|1|6"
78096,"TEMP|1|6"
78098,"TEMP|1|6"
78111,"TEMP|1|6"
78112,"TEMP|1|6"
78114,"TEMP|1|6"
78118,"TEMP|2|2"
78121,"TEMP|1|6"
78122,"TEMP|1|6"
78124,"TEMP|1|6"
78125,"TEMP|1|6"
78126,"TEMP|1|6"
78128,"TEMP|1|6"
78132,"TEMP|1|6"
78134,"TEMP|1|6"
78135,"TEMP|1|6"
78139,"TEMP|1|6"
78141,"TEMP|1|1"
78142,"TEMP|1|6"
78145,"TEMP|1|6"
78150,"TEMP|1|5"
78151,"TEMP|1|6"
78154,"TEMP|2|2"
78161,"TEMP|1|6"
78162,"TEMP|1|6"
78163,"TEMP|1|6"
78169,"TEMP|2|2"
78182,"TEMP|1|5"
78192,"TEMP|1|6"
78193,"TEMP|1|6"
78197,"TEMP|1|6"
78204,"TEMP|1|5"
78207,"TEMP|1|6"
78212,"TEMP|1|5"
78213,"TEMP|1|6"
78217,"TEMP|1|6"
78218,"TEMP|1|6"
78219,"TEMP|1|6"
78221,"TEMP|1|6"
78229,"TEMP|1|1"
78242,"TEMP|1|6"
78243,"TEMP|1|6"
78248,"TEMP|1|6"
78250,"TEMP|1|6"
78252,"TEMP|1|6"
78253,"TEMP|1|6"
78261,"TEMP|1|6"
78262,"TEMP|1|6"
78266,"TEMP|1|6"
78267,"TEMP|1|6"
78268,"TEMP|1|6"
78271,"TEMP|1|1"
78272,"TEMP|1|6"
78278,"TEMP|1|6"
78290,"TEMP|1|6"
78293,"TEMP|1|6"
78295,"TEMP|1|6"
78296,"TEMP|1|6"
78297,"TEMP|1|6"
78305,"TEMP|1|6"
78308,"TEMP|1|6"
78309,"TEMP|1|6"
78310,"TEMP|1|6"
78311,"TEMP|1|6"
78329,"TEMP|1|6"
78330,"TEMP|2|1"
78340,"TEMP|1|6"
78353,"TEMP|1|6"
78359,"TEMP|1|6"
78364,"TEMP|1|6"
78366,"TEMP|1|6"
78370,"TEMP|1|6"
78372,"TEMP|1|5"
78373,"TEMP|1|5"
78377,"TEMP|1|6"
78385,"TEMP|1|6"
78386,"TEMP|2|2"
78388,"TEMP|1|6"
78395,"TEMP|1|6"
78410,"TEMP|1|6"
78411,"TEMP|1|6"
78416,"TEMP|1|6"
78422,"TEMP|1|6"
78427,"TEMP|1|6"
78430,"TEMP|1|6"
78432,"TEMP|1|2"
78437,"TEMP|1|6"
78438,"TEMP|1|6"
78450,"TEMP|1|6"
78456,"TEMP|1|6"
78457,"TEMP|1|6"
78460,"TEMP|1|6"
78463,"TEMP|1|6"
78464,"TEMP|1|2"
78468,"TEMP|1|6"
78469,"TEMP|1|6"
78470,"TEMP|1|6"
78478,"TEMP|1|6"
78479,"TEMP|1|5"
78480,"TEMP|1|6"
78482,"TEMP|1|6"
78484,"TEMP|2|1"
78486,"TEMP|1|6"
78487,"TEMP|1|6"
78495,"TEMP|1|6"
78502,"TEMP|1|6"
78507,"TEMP|1|6"
78508,"TEMP|1|6"
78509,"TEMP|1|6"
78513,"TEMP|1|5"
78514,"TEMP|1|6"
78521,"TEMP|1|6"
78522,"TEMP|1|5"
78524,"TEMP|1|6"
78530,"TEMP|1|6"
78532,"TEMP|2|2"
78535,"TEMP|1|6"
78537,"TEMP|1|6"
78547,"TEMP|1|6"
78551,"TEMP|1|6"
78554,"TEMP|1|6"
78555,"TEMP|1|6"
78576,"TEMP|1|5"
78580,"TEMP|1|6"
78582,"TEMP|1|6"
78583,"TEMP|2|2"
78587,"TEMP|1|3"
78591,"TEMP|1|6"
78593,"TEMP|1|6"
78596,"TEMP|1|6"
78597,"TEMP|1|6"
78600,"TEMP|2|2"
78611,"TEMP|1|6"
78615,"TEMP|1|6"
78617,"TEMP|1|6"
78621,"TEMP|1|6"
78623,"TEMP|1|6"
78625,"TEMP|1|6"
78629,"TEMP|2|1"
78630,"TEMP|1|6"
78631,"TEMP|1|6"
78632,"TEMP|1|5"
78634,"TEMP|1|6"
78641,"TEMP|1|6"
78642,"TEMP|1|1"
78645,"TEMP|1|6"
78650,"TEMP|1|6"
78655,"TEMP|1|6"
78656,"TEMP|1|6"
78662,"TEMP|1|5"
78667,"TEMP|1|6"
78668,"TEMP|2|2"
78674,"TEMP|1|6"
78675,"TEMP|1|5"
78682,"TEMP|1|6"
78683,"TEMP|1|6"
78685,"TEMP|1|6"
78687,"TEMP|1|6"
78689,"TEMP|1|6"
78691,"TEMP|1|6"
78694,"TEMP|1|6"
78696,"TEMP|1|6"
78699,"TEMP|1|6"
78704,"TEMP|1|6"
78705,"TEMP|1|5"
78717,"TEMP|1|6"
78719,"TEMP|1|6"
78722,"TEMP|1|6"
78724,"TEMP|1|2"
78733,"TEMP|1|6"
78748,"TEMP|1|6"
78753,"TEMP|1|6"
78758,"TEMP|1|6"
78763,"TEMP|1|6"
78767,"TEMP|1|6"
78770,"TEMP|1|6"
78781,"TEMP|1|6"
78788,"TEMP|1|6"
78792,"TEMP|1|6"
78797,"TEMP|1|6"
78799,"TEMP|1|6"
78801,"TEMP|1|6"
78802,"TEMP|1|6"
78806,"TEMP|1|6"
78808,"TEMP|1|6"
78809,"TEMP|1|6"
78811,"TEMP|1|6"
78817,"TEMP|1|6"
78818,"TEMP|1|6"
78822,"TEMP|1|6"
78824,"TEMP|1|6"
78826,"TEMP|1|6"
78827,"TEMP|1|6"
78833,"TEMP|1|6"
78835,"TEMP|1|6"
78840,"TEMP|1|6"
78842,"TEMP|1|6"
78845,"TEMP|1|6"
78847,"TEMP|1|6"
78850,"TEMP|1|6"
78853,"TEMP|1|6"
78856,"TEMP|1|6"
78860,"TEMP|1|6"
78861,"TEMP|1|6"
78865,"TEMP|1|6"
78870,"TEMP|1|2"
78873,"TEMP|2|2"
78876,"TEMP|1|6"
78877,"TEMP|1|6"
78880,"TEMP|1|6"
78883,"TEMP|1|6"
78885,"TEMP|1|5"
78886,"TEMP|1|6"
78888,"TEMP|1|6"
78889,"TEMP|1|6"
78893,"TEMP|1|6"
78897,"TEMP|1|6"
78901,"TEMP|1|6"
78906,"TEMP|1|6"
78909,"TEMP|1|6"
78911,"TEMP|1|6"
78913,"TEMP|1|6"
78914,"TEMP|1|6"
78916,"TEMP|1|6"
78925,"TEMP|1|6"
78929,"TEMP|1|6"
78931,"TEMP|1|6"
78932,"TEMP|1|5"
78937,"TEMP|1|6"
78941,"TEMP|1|6"
78945,"TEMP|1|5"
78947,"TEMP|1|6"
78952,"TEMP|2|2"
78960,"TEMP|1|6"
78961,"TEMP|1|6"
78965,"TEMP|1|6"
78968,"TEMP|1|6"
78969,"TEMP|1|6"
78971,"TEMP|1|6"
78974,"TEMP|1|6"
78975,"TEMP|1|6"
78980,"TEMP|1|6"
78982,"TEMP|1|6"
78987,"TEMP|1|6"
78997,"TEMP|1|6"
78998,"TEMP|1|6"
78999,"TEMP|1|6"
79000,"TEMP|1|6"
79016,"TEMP|2|1"
79017,"TEMP|1|6"
79034,"TEMP|1|6"
79039,"TEMP|1|6"
79040,"TEMP|1|6"
79045,"TEMP|1|6"
79052,"TEMP|1|5"
79053,"TEMP|2|1"
79056,"TEMP|1|6"
79061,"TEMP|1|6"
79069,"TEMP|1|6"
79071,"TEMP|1|6"
79076,"TEMP|1|6"
79077,"TEMP|1|6"
79082,"TEMP|1|6"
79085,"TEMP|1|6"
79086,"TEMP|1|6"
79087,"TEMP|1|6"
79094,"TEMP|1|6"
79098,"TEMP|2|2"
79100,"TEMP|1|6"
79105,"TEMP|1|6"
79107,"TEMP|1|6"
79109,"TEMP|1|6"
79111,"TEMP|2|1"
79112,"TEMP|1|6"
79114,"TEMP|1|6"
79115,"TEMP|1|6"
79116,"TEMP|1|6"
79119,"TEMP|1|6"
79124,"TEMP|1|6"
79125,"TEMP|1|6"
79126,"TEMP|1|6"
79132,"TEMP|1|2"
79133,"TEMP|1|6"
79135,"TEMP|2|1"
79136,"TEMP|1|5"
79141,"TEMP|1|6"
79143,"TEMP|1|6"
79145,"TEMP|1|6"
79147,"TEMP|2|1"
79148,"TEMP|1|6"
79159,"TEMP|1|6"
79161,"TEMP|1|6"
79166,"TEMP|1|6"
79178,"TEMP|1|6"
79180,"TEMP|1|6"
79183,"TEMP|1|6"
79185,"TEMP|1|6"
79196,"TEMP|1|6"
79199,"TEMP|1|6"
79200,"TEMP|2|1"
79203,"TEMP|1|6"
79207,"TEMP|2|2"
79214,"TEMP|1|6"
79215,"TEMP|1|6"
79222,"TEMP|1|6"
79225,"TEMP|1|6"
79234,"TEMP|1|6"
79236,"TEMP|1|6"
79243,"TEMP|2|1"
79251,"TEMP|1|6"
79254,"TEMP|1|6"
79259,"TEMP|1|6"
79267,"TEMP|1|6"
79270,"TEMP|1|6"
79271,"TEMP|1|6"
79273,"TEMP|1|5"
79275,"TEMP|1|6"
79289,"TEMP|1|6"
79294,"TEMP|1|6"
79303,"TEMP|1|6"
79304,"TEMP|1|6"
79305,"TEMP|1|6"
79318,"TEMP|1|6"
79322,"TEMP|1|6"
79323,"TEMP|1|6"
79325,"TEMP|1|6"
79327,"TEMP|2|1"
79331,"TEMP|1|5"
79340,"TEMP|2|1"
79347,"TEMP|1|6"
79352,"TEMP|1|6"
79355,"TEMP|1|6"
79359,"TEMP|1|6"
79366,"TEMP|1|6"
79367,"TEMP|1|6"
79368,"TEMP|1|6"
79371,"TEMP|1|6"
79375,"TEMP|1|6"
79376,"TEMP|1|6"
79377,"TEMP|1|6"
79378,"TEMP|1|6"
79382,"TEMP|1|6"
79384,"TEMP|1|6"
79391,"TEMP|1|6"
79393,"TEMP|1|6"
79416,"TEMP|1|6"
79418,"TEMP|1|6"
79423,"TEMP|1|6"
79425,"TEMP|2|2"
79431,"TEMP|1|6"
79438,"TEMP|1|6"
79442,"TEMP|1|6"
79445,"TEMP|1|6"
79448,"TEMP|1|6"
79457,"TEMP|1|6"
79458,"TEMP|1|6"
79461,"TEMP|1|6"
79463,"TEMP|2|1"
79464,"TEMP|1|6"
79467,"TEMP|1|6"
79468,"TEMP|1|6"
79469,"TEMP|1|1"
79476,"TEMP|1|6"
79479,"TEMP|1|6"
79482,"TEMP|2|1"
79483,"TEMP|1|6"
79487,"TEMP|1|6"
79488,"TEMP|1|6"
79491,"TEMP|1|6"
79492,"TEMP|1|6"
79497,"TEMP|1|6"
79505,"TEMP|1|5"
79513,"TEMP|1|6"
79518,"TEMP|1|6"
79523,"TEMP|1|6"
79526,"TEMP|1|6"
79532,"TEMP|1|6"
79535,"TEMP|2|2"
79537,"TEMP|1|6"
79542,"TEMP|1|6"
79546,"TEMP|1|6"
79548,"TEMP|1|1"
79549,"TEMP|1|6"
79555,"TEMP|1|6"
79556,"TEMP|1|6"
79557,"TEMP|2|1"
79559,"TEMP|1|6"
79560,"TEMP|1|6"
79562,"TEMP|1|1"
79568,"TEMP|1|6"
79569,"TEMP|1|6"
79570,"TEMP|1|6"
79573,"TEMP|1|6"
79578,"TEMP|1|6"
79586,"TEMP|1|6"
79587,"TEMP|1|6"
79594,"TEMP|1|6"
79595,"TEMP|1|6"
79598,"TEMP|2|1"
79600,"TEMP|2|1"
79601,"TEMP|1|2"
79605,"TEMP|2|1"
79609,"TEMP|1|1"
79610,"TEMP|1|6"
79612,"TEMP|1|6"
79614,"TEMP|1|6"
79626,"TEMP|1|6"
79629,"TEMP|1|6"
79631,"TEMP|1|6"
79634,"TEMP|1|6"
79637,"TEMP|1|6"
79641,"TEMP|1|6"
79642,"TEMP|1|5"
79647,"TEMP|2|2"
79657,"TEMP|1|6"
79663,"TEMP|1|6"
79669,"TEMP|1|6"
79674,"TEMP|1|6"
79678,"TEMP|1|5"
79679,"TEMP|1|6"
79682,"TEMP|1|6"
79683,"TEMP|1|6"
79686,"TEMP|1|6"
79695,"TEMP|1|6"
79697,"TEMP|1|6"
79703,"TEMP|1|6"
79704,"TEMP|1|6"
79706,"TEMP|1|6"
79713,"TEMP|1|6"
79715,"TEMP|1|6"
79722,"TEMP|1|6"
79730,"TEMP|1|6"
79732,"TEMP|1|6"
79746,"TEMP|1|6"
79747,"TEMP|1|6"
79749,"TEMP|2|2"
79752,"TEMP|1|6"
79753,"TEMP|1|6"
79754,"TEMP|1|6"
79760,"TEMP|1|6"
