"PERSON_ID","Sports"
85325,"FEDE|108"
85327,"FEDE|108"
85331,"FEDE|102"
85332,"FEDE|109"
85333,"FEDE|125"
85339,"FEDE|101"
85341,"FEDE|109"
85342,"FEDE|102"
85345,"FEDE|109"
85346,"FEDE|102"
85351,"FEDE|109"
85353,"FEDE|242"
85363,"FEDE|111"
85371,"FEDE|102"
85374,"FEDE|107"
85377,"FEDE|102"
85381,"FEDE|114"
85384,"FEDE|245"
85388,"FEDE|106"
85390,"FEDE|132"
85400,"FEDE|132"
85404,"FEDE|605"
85414,"FEDE|115"
85425,"FEDE|109"
85452,"FEDE|101"
85454,"FEDE|102"
85457,"FEDE|101"
85461,"FEDE|121"
85467,"FEDE|102"
85469,"FEDE|102"
85470,"FEDE|103"
85471,"FEDE|101"
85475,"FEDE|102"
85479,"FEDE|245"
85513,"FEDE|123"
85521,"FEDE|111"
85529,"FEDE|604"
85532,"FEDE|125"
85545,"FEDE|106"
85553,"FEDE|403"
85558,"FEDE|242"
85580,"FEDE|206"
85585,"FEDE|109"
85592,"FEDE|413"
85594,"FEDE|110"
85609,"FEDE|413"
85636,"FEDE|245"
85648,"FEDE|111"
85668,"FEDE|111"
85689,"FEDE|101"
85695,"FEDE|105"
85699,"FEDE|403"
85720,"FEDE|115"
85726,"FEDE|105"
85727,"FEDE|124"
85731,"FEDE|106"
85732,"FEDE|124"
85738,"FEDE|604"
85739,"FEDE|124"
85741,"FEDE|113"
85744,"FEDE|117"
85745,"FEDE|107"
85749,"FEDE|124"
85751,"FEDE|137"
85753,"FEDE|137"
85755,"FEDE|113"
85757,"FEDE|113"
85758,"FEDE|117"
85779,"FEDE|242"
85783,"FEDE|111"
85789,"FEDE|213"
85790,"FEDE|402"
85802,"FEDE|105"
85815,"FEDE|111"
85819,"FEDE|404"
85837,"FEDE|107"
85868,"FEDE|111"
85882,"FEDE|111"
85884,"FEDE|124"
85901,"FEDE|126"
85903,"FEDE|113"
85904,"FEDE|108"
85910,"FEDE|126"
85912,"FEDE|108"
85915,"FEDE|218"
85916,"FEDE|108"
85925,"FEDE|407"
85935,"FEDE|119"
85937,"FEDE|111"
85950,"FEDE|123"
85953,"FEDE|124"
85962,"FEDE|135"
85963,"FEDE|135"
85966,"FEDE|102"
85967,"FEDE|102"
85968,"FEDE|102"
85969,"FEDE|102"
85970,"FEDE|102"
85971,"FEDE|111"
85972,"FEDE|218"
85973,"FEDE|105"
85978,"FEDE|135"
85981,"FEDE|102"
85982,"FEDE|125"
85987,"FEDE|106"
85999,"FEDE|115"
86021,"FEDE|109"
86025,"FEDE|101"
86026,"FEDE|101"
86033,"FEDE|101"
86041,"FEDE|245"
86062,"FEDE|108"
86066,"FEDE|115"
86068,"FEDE|106"
86072,"FEDE|108"
86077,"FEDE|107"
86084,"FEDE|107"
86085,"FEDE|105"
86086,"FEDE|107"
86091,"FEDE|109"
86094,"FEDE|107"
86095,"FEDE|105"
86096,"FEDE|105"
86101,"FEDE|115"
86111,"FEDE|123"
86114,"FEDE|105"
86126,"FEDE|402"
86156,"FEDE|111"
86162,"FEDE|128"
86170,"FEDE|128"
86198,"FEDE|111"
86215,"FEDE|245"
86225,"FEDE|106"
86228,"FEDE|112"
86229,"FEDE|106"
86230,"FEDE|106"
86232,"FEDE|112"
86233,"FEDE|102"
86234,"FEDE|129"
86240,"FEDE|103"
86241,"FEDE|106"
86243,"FEDE|103"
86244,"FEDE|129"
86245,"FEDE|107"
86246,"FEDE|102"
86247,"FEDE|102"
86248,"FEDE|129"
86250,"FEDE|102"
86251,"FEDE|103"
86253,"FEDE|106"
86254,"FEDE|107"
86256,"FEDE|105"
86257,"FEDE|102"
86258,"FEDE|105"
86259,"FEDE|107"
86261,"FEDE|103"
86263,"FEDE|107"
86264,"FEDE|107"
86266,"FEDE|106"
86267,"FEDE|107"
86268,"FEDE|129"
86271,"FEDE|107"
86274,"FEDE|106"
86275,"FEDE|105"
86276,"FEDE|107"
86279,"FEDE|103"
86280,"FEDE|102"
86281,"FEDE|102"
86283,"FEDE|103"
86284,"FEDE|105"
86286,"FEDE|105"
86287,"FEDE|112"
86288,"FEDE|129"
86290,"FEDE|129"
86292,"FEDE|107"
86294,"FEDE|112"
86295,"FEDE|112"
86296,"FEDE|107"
86297,"FEDE|102"
86299,"FEDE|107"
86300,"FEDE|107"
86301,"FEDE|106"
86310,"FEDE|129"
86312,"FEDE|106"
86313,"FEDE|102"
86315,"FEDE|112"
86318,"FEDE|106"
86319,"FEDE|107"
86320,"FEDE|102"
86321,"FEDE|107"
86326,"FEDE|103"
86329,"FEDE|102"
86330,"FEDE|122"
86333,"FEDE|102"
86334,"FEDE|108"
86335,"FEDE|102"
86338,"FEDE|103"
86341,"FEDE|122"
86342,"FEDE|103"
86344,"FEDE|125"
86348,"FEDE|122"
86349,"FEDE|136"
86350,"FEDE|107"
86351,"FEDE|102"
86353,"FEDE|107"
86356,"FEDE|108"
86357,"FEDE|107"
86358,"FEDE|108"
86361,"FEDE|136"
86363,"FEDE|103"
86367,"FEDE|122"
86369,"FEDE|108"
86370,"FEDE|102"
86372,"FEDE|102"
86373,"FEDE|101"
86374,"FEDE|136"
86376,"FEDE|119"
86378,"FEDE|107"
86380,"FEDE|136"
86381,"FEDE|136"
86386,"FEDE|604"
86388,"FEDE|103"
86389,"FEDE|122"
86390,"FEDE|123"
86397,"FEDE|407"
86401,"FEDE|129"
86404,"FEDE|242"
86421,"FEDE|117"
86423,"FEDE|404"
86431,"FEDE|402"
86460,"FEDE|105"
86468,"FEDE|413"
86472,"FEDE|501"
86484,"FEDE|109"
86486,"FEDE|110"
86491,"FEDE|105"
86492,"FEDE|110"
86495,"FEDE|124"
86507,"FEDE|111"
86510,"FEDE|105"
86512,"FEDE|105"
86514,"FEDE|105"
86515,"FEDE|119"
86519,"FEDE|109"
86526,"FEDE|125"
86535,"FEDE|105"
86550,"FEDE|111"
86552,"FEDE|111"
86562,"FEDE|245"
86585,"FEDE|402"
86592,"FEDE|101"
86599,"FEDE|128"
86612,"FEDE|115"
86617,"FEDE|212"
86640,"FEDE|403"
86643,"FEDE|403"
86649,"FEDE|111"
86660,"FEDE|124"
86663,"FEDE|111"
86664,"FEDE|256"
86683,"FEDE|105"
86690,"FEDE|218"
86704,"FEDE|117"
86706,"FEDE|402"
86743,"FEDE|107"
86745,"FEDE|245"
86746,"FEDE|107"
86751,"FEDE|245"
86752,"FEDE|115"
86755,"FEDE|111"
86758,"FEDE|108"
86766,"FEDE|119"
86773,"FEDE|129"
86792,"FEDE|107"
86793,"FEDE|105"
86794,"FEDE|113"
86796,"FEDE|103"
86797,"FEDE|107"
86799,"FEDE|129"
86800,"FEDE|114"
86801,"FEDE|106"
86804,"FEDE|103"
86805,"FEDE|107"
86807,"FEDE|106"
86808,"FEDE|111"
86810,"FEDE|107"
86811,"FEDE|105"
86812,"FEDE|113"
86813,"FEDE|106"
86818,"FEDE|114"
86819,"FEDE|113"
86823,"FEDE|107"
86825,"FEDE|107"
86827,"FEDE|113"
86830,"FEDE|107"
86833,"FEDE|105"
86843,"FEDE|129"
86897,"FEDE|402"
86898,"FEDE|604"
86899,"FEDE|111"
86901,"FEDE|124"
86912,"FEDE|402"
86918,"FEDE|119"
86941,"FEDE|242"
86945,"FEDE|115"
86949,"FEDE|123"
86984,"FEDE|109"
86988,"FEDE|129"
87005,"FEDE|402"
87016,"FEDE|402"
87017,"FEDE|131"
87019,"FEDE|111"
87035,"FEDE|111"
87053,"FEDE|125"
87054,"FEDE|111"
87063,"FEDE|127"
87082,"FEDE|134"
87089,"FEDE|111"
87090,"FEDE|413"
87096,"FEDE|108"
87097,"FEDE|102"
87099,"FEDE|102"
87101,"FEDE|109"
87106,"FEDE|122"
87108,"FEDE|106"
87112,"FEDE|106"
87113,"FEDE|102"
87114,"FEDE|101"
87115,"FEDE|102"
87117,"FEDE|106"
87118,"FEDE|102"
87125,"FEDE|118"
87127,"FEDE|112"
87129,"FEDE|108"
87135,"FEDE|109"
87139,"FEDE|118"
87141,"FEDE|136"
87142,"FEDE|102"
87143,"FEDE|108"
87144,"FEDE|102"
87145,"FEDE|121"
87148,"FEDE|108"
87149,"FEDE|102"
87150,"FEDE|102"
87151,"FEDE|102"
87152,"FEDE|136"
87153,"FEDE|122"
87154,"FEDE|102"
87155,"FEDE|101"
87158,"FEDE|136"
87161,"FEDE|106"
87164,"FEDE|102"
87165,"FEDE|118"
87167,"FEDE|109"
87168,"FEDE|121"
87169,"FEDE|102"
87170,"FEDE|122"
87174,"FEDE|102"
87175,"FEDE|101"
87182,"FEDE|109"
87183,"FEDE|102"
87184,"FEDE|102"
87187,"FEDE|122"
87189,"FEDE|109"
87190,"FEDE|121"
87191,"FEDE|136"
87193,"FEDE|102"
87198,"FEDE|122"
87200,"FEDE|102"
87204,"FEDE|136"
87205,"FEDE|109"
87207,"FEDE|102"
87208,"FEDE|122"
87209,"FEDE|102"
87210,"FEDE|121"
87212,"FEDE|102"
87214,"FEDE|118"
87215,"FEDE|102"
87216,"FEDE|136"
87218,"FEDE|101"
87220,"FEDE|102"
87222,"FEDE|102"
87224,"FEDE|102"
87225,"FEDE|121"
87228,"FEDE|108"
87230,"FEDE|118"
87231,"FEDE|102"
87234,"FEDE|109"
87243,"FEDE|128"
87246,"FEDE|413"
87270,"FEDE|413"
87306,"FEDE|123"
87331,"FEDE|109"
87352,"FEDE|111"
87366,"FEDE|242"
87377,"FEDE|245"
87381,"FEDE|129"
87383,"FEDE|420"
87387,"FEDE|111"
87403,"FEDE|420"
87413,"FEDE|111"
87418,"FEDE|413"
87420,"FEDE|111"
87424,"FEDE|111"
87427,"FEDE|111"
87449,"FEDE|117"
87458,"FEDE|111"
87463,"FEDE|242"
87466,"FEDE|115"
87468,"FEDE|132"
87481,"FEDE|103"
87487,"FEDE|111"
87501,"FEDE|202"
87505,"FEDE|108"
87508,"FEDE|123"
87510,"FEDE|115"
87532,"FEDE|420"
87533,"FEDE|111"
87549,"FEDE|242"
87555,"FEDE|111"
87561,"FEDE|245"
87565,"FEDE|137"
87566,"FEDE|129"
87567,"FEDE|107"
87570,"FEDE|112"
87571,"FEDE|129"
87574,"FEDE|112"
87575,"FEDE|109"
87579,"FEDE|102"
87583,"FEDE|129"
87584,"FEDE|129"
87586,"FEDE|107"
87589,"FEDE|102"
87590,"FEDE|129"
87591,"FEDE|107"
87592,"FEDE|129"
87595,"FEDE|107"
87597,"FEDE|102"
87598,"FEDE|129"
87599,"FEDE|112"
87600,"FEDE|137"
87601,"FEDE|112"
87603,"FEDE|107"
87606,"FEDE|109"
87607,"FEDE|107"
87609,"FEDE|102"
87610,"FEDE|112"
87611,"FEDE|102"
87612,"FEDE|102"
87613,"FEDE|137"
87614,"FEDE|102"
87617,"FEDE|113"
87619,"FEDE|112"
87621,"FEDE|113"
87622,"FEDE|112"
87623,"FEDE|137"
87624,"FEDE|102"
87626,"FEDE|102"
87628,"FEDE|112"
87629,"FEDE|129"
87630,"FEDE|129"
87631,"FEDE|109"
87632,"FEDE|113"
87634,"FEDE|102"
87639,"FEDE|137"
87641,"FEDE|137"
87643,"FEDE|107"
87644,"FEDE|112"
87646,"FEDE|107"
87647,"FEDE|107"
87648,"FEDE|137"
87652,"FEDE|102"
87654,"FEDE|102"
87655,"FEDE|112"
87656,"FEDE|107"
87657,"FEDE|107"
87658,"FEDE|102"
87661,"FEDE|137"
87662,"FEDE|109"
87663,"FEDE|107"
87664,"FEDE|137"
87666,"FEDE|129"
87670,"FEDE|112"
87671,"FEDE|102"
87673,"FEDE|102"
87674,"FEDE|107"
87675,"FEDE|109"
87676,"FEDE|107"
87678,"FEDE|107"
87679,"FEDE|137"
87680,"FEDE|112"
87682,"FEDE|107"
87683,"FEDE|102"
87685,"FEDE|113"
87686,"FEDE|102"
87687,"FEDE|137"
87691,"FEDE|107"
87692,"FEDE|112"
87694,"FEDE|112"
87695,"FEDE|112"
87696,"FEDE|113"
87697,"FEDE|107"
87699,"FEDE|107"
87701,"FEDE|102"
87706,"FEDE|129"
87708,"FEDE|107"
87714,"FEDE|112"
87715,"FEDE|113"
87717,"FEDE|107"
87720,"FEDE|129"
87722,"FEDE|113"
87727,"FEDE|113"
87732,"FEDE|137"
87733,"FEDE|102"
87735,"FEDE|107"
87737,"FEDE|129"
87740,"FEDE|113"
87743,"FEDE|102"
87744,"FEDE|112"
87748,"FEDE|113"
87753,"FEDE|137"
87756,"FEDE|113"
87757,"FEDE|109"
87758,"FEDE|137"
87783,"FEDE|133"
87797,"FEDE|103"
87800,"FEDE|115"
87809,"FEDE|117"
87814,"FEDE|105"
87815,"FEDE|105"
87818,"FEDE|123"
87859,"FEDE|123"
87874,"FEDE|103"
87879,"FEDE|202"
87880,"FEDE|108"
87881,"FEDE|202"
87882,"FEDE|103"
87883,"FEDE|105"
87897,"FEDE|125"
87906,"FEDE|233"
87921,"FEDE|209"
87933,"FEDE|221"
87952,"FEDE|133"
87958,"FEDE|111"
88001,"FEDE|205"
88020,"FEDE|242"
88041,"FEDE|125"
88043,"FEDE|134"
88059,"FEDE|136"
88066,"FEDE|402"
88078,"FEDE|242"
88080,"FEDE|106"
88084,"FEDE|105"
88086,"FEDE|106"
88087,"FEDE|102"
88088,"FEDE|105"
88090,"FEDE|102"
88091,"FEDE|102"
88094,"FEDE|102"
88096,"FEDE|105"
88097,"FEDE|102"
88098,"FEDE|114"
88103,"FEDE|102"
88106,"FEDE|106"
88108,"FEDE|105"
88110,"FEDE|102"
88111,"FEDE|102"
88112,"FEDE|102"
88114,"FEDE|102"
88115,"FEDE|105"
88122,"FEDE|102"
88123,"FEDE|102"
88125,"FEDE|106"
88126,"FEDE|102"
88127,"FEDE|102"
88129,"FEDE|102"
88145,"FEDE|107"
88149,"FEDE|209"
88156,"FEDE|125"
88158,"FEDE|103"
88165,"FEDE|129"
88168,"FEDE|604"
88169,"FEDE|128"
88192,"FEDE|123"
88193,"FEDE|115"
88196,"FEDE|111"
88210,"FEDE|108"
88222,"FEDE|111"
88255,"FEDE|242"
88275,"FEDE|123"
88278,"FEDE|402"
88296,"FEDE|117"
88301,"FEDE|242"
88325,"FEDE|604"
88326,"FEDE|604"
88329,"FEDE|129"
88347,"FEDE|103"
88348,"FEDE|107"
88350,"FEDE|103"
88352,"FEDE|103"
88354,"FEDE|102"
88355,"FEDE|103"
88356,"FEDE|107"
88357,"FEDE|103"
88363,"FEDE|103"
88365,"FEDE|103"
88366,"FEDE|103"
88370,"FEDE|107"
88371,"FEDE|122"
88373,"FEDE|103"
88383,"FEDE|111"
88390,"FEDE|121"
88415,"FEDE|109"
88429,"FEDE|109"
88432,"FEDE|111"
88456,"FEDE|115"
88459,"FEDE|125"
88463,"FEDE|129"
88469,"FEDE|408"
88470,"FEDE|117"
88471,"FEDE|258"
88473,"FEDE|132"
88500,"FEDE|408"
88530,"FEDE|108"
88531,"FEDE|105"
88534,"FEDE|123"
88535,"FEDE|102"
88536,"FEDE|123"
88537,"FEDE|114"
88539,"FEDE|105"
88541,"FEDE|102"
88543,"FEDE|108"
88548,"FEDE|105"
88550,"FEDE|108"
88551,"FEDE|102"
88553,"FEDE|108"
88555,"FEDE|106"
88557,"FEDE|106"
88559,"FEDE|114"
88561,"FEDE|108"
88567,"FEDE|102"
88568,"FEDE|106"
88570,"FEDE|105"
88571,"FEDE|108"
88573,"FEDE|108"
88574,"FEDE|123"
88586,"FEDE|117"
88624,"FEDE|111"
88648,"FEDE|604"
88680,"FEDE|206"
88696,"FEDE|221"
88729,"FEDE|233"
88781,"FEDE|402"
88787,"FEDE|111"
88803,"FEDE|111"
88824,"FEDE|254"
88842,"FEDE|117"
88894,"FEDE|123"
88895,"FEDE|245"
88902,"FEDE|119"
88905,"FEDE|105"
88907,"FEDE|110"
88908,"FEDE|106"
88909,"FEDE|106"
88910,"FEDE|101"
88911,"FEDE|107"
88912,"FEDE|101"
88913,"FEDE|115"
88915,"FEDE|132"
88918,"FEDE|115"
88919,"FEDE|101"
88921,"FEDE|106"
88922,"FEDE|101"
88925,"FEDE|105"
88926,"FEDE|110"
88927,"FEDE|107"
88928,"FEDE|101"
88931,"FEDE|107"
88932,"FEDE|110"
88933,"FEDE|108"
88934,"FEDE|106"
88936,"FEDE|107"
88937,"FEDE|110"
88942,"FEDE|115"
88985,"FEDE|211"
88992,"FEDE|401"
89001,"FEDE|413"
89006,"FEDE|413"
89021,"FEDE|111"
89054,"FEDE|109"
89055,"FEDE|106"
89056,"FEDE|109"
89060,"FEDE|108"
89063,"FEDE|105"
89066,"FEDE|113"
89067,"FEDE|108"
89071,"FEDE|106"
89072,"FEDE|108"
89074,"FEDE|108"
89078,"FEDE|106"
89080,"FEDE|113"
89081,"FEDE|107"
89088,"FEDE|107"
89089,"FEDE|107"
89091,"FEDE|105"
89096,"FEDE|103"
89098,"FEDE|109"
89101,"FEDE|114"
89102,"FEDE|107"
89105,"FEDE|107"
89107,"FEDE|103"
89108,"FEDE|108"
89109,"FEDE|114"
89145,"FEDE|254"
89164,"FEDE|111"
89165,"FEDE|401"
89176,"FEDE|121"
89198,"FEDE|111"
89201,"FEDE|126"
89219,"FEDE|402"
89239,"FEDE|115"
89241,"FEDE|111"
89255,"FEDE|604"
89260,"FEDE|102"
89261,"FEDE|604"
89263,"FEDE|102"
89266,"FEDE|102"
89267,"FEDE|119"
89268,"FEDE|108"
89270,"FEDE|106"
89272,"FEDE|108"
89273,"FEDE|102"
89276,"FEDE|110"
89277,"FEDE|108"
89278,"FEDE|106"
89279,"FEDE|102"
89280,"FEDE|102"
89281,"FEDE|108"
89283,"FEDE|106"
89284,"FEDE|106"
89294,"FEDE|102"
89296,"FEDE|119"
89299,"FEDE|108"
89300,"FEDE|101"
89301,"FEDE|101"
89302,"FEDE|108"
89307,"FEDE|103"
89309,"FEDE|108"
89311,"FEDE|101"
89313,"FEDE|102"
89316,"FEDE|245"
89319,"FEDE|245"
89331,"FEDE|117"
89345,"FEDE|125"
89346,"FEDE|111"
89347,"FEDE|123"
89349,"FEDE|123"
89371,"FEDE|111"
89380,"FEDE|112"
89385,"FEDE|125"
89386,"FEDE|112"
89391,"FEDE|115"
89393,"FEDE|103"
89395,"FEDE|106"
89398,"FEDE|112"
89399,"FEDE|115"
89402,"FEDE|111"
89405,"FEDE|111"
89409,"FEDE|115"
89412,"FEDE|107"
89413,"FEDE|107"
89416,"FEDE|103"
89417,"FEDE|103"
89425,"FEDE|410"
89428,"FEDE|132"
89430,"FEDE|410"
89443,"FEDE|113"
89448,"FEDE|113"
89451,"FEDE|113"
89455,"FEDE|113"
89456,"FEDE|102"
89459,"FEDE|106"
89461,"FEDE|107"
89463,"FEDE|107"
89464,"FEDE|102"
89466,"FEDE|102"
89468,"FEDE|107"
89470,"FEDE|107"
89471,"FEDE|106"
89472,"FEDE|123"
89477,"FEDE|102"
89478,"FEDE|108"
89479,"FEDE|105"
89480,"FEDE|105"
89482,"FEDE|107"
89483,"FEDE|119"
89485,"FEDE|105"
89487,"FEDE|102"
89488,"FEDE|102"
89498,"FEDE|103"
89502,"FEDE|103"
89514,"FEDE|111"
89517,"FEDE|123"
89524,"FEDE|242"
89526,"FEDE|118"
89530,"FEDE|101"
89533,"FEDE|105"
89534,"FEDE|110"
89535,"FEDE|121"
89536,"FEDE|121"
89540,"FEDE|121"
89544,"FEDE|105"
89545,"FEDE|105"
89550,"FEDE|102"
89551,"FEDE|101"
89552,"FEDE|105"
89553,"FEDE|111"
89560,"FEDE|102"
89561,"FEDE|101"
89564,"FEDE|102"
89566,"FEDE|121"
89567,"FEDE|131"
89569,"FEDE|125"
89570,"FEDE|110"
89571,"FEDE|102"
89572,"FEDE|125"
89574,"FEDE|107"
89577,"FEDE|105"
89579,"FEDE|102"
89581,"FEDE|106"
89582,"FEDE|102"
89585,"FEDE|125"
89586,"FEDE|131"
89587,"FEDE|105"
89589,"FEDE|105"
89590,"FEDE|125"
89591,"FEDE|108"
89595,"FEDE|108"
89596,"FEDE|131"
89598,"FEDE|125"
89599,"FEDE|107"
89603,"FEDE|102"
89606,"FEDE|108"
89607,"FEDE|108"
89608,"FEDE|105"
89609,"FEDE|106"
89610,"FEDE|105"
89611,"FEDE|102"
89612,"FEDE|107"
89613,"FEDE|102"
89614,"FEDE|106"
89615,"FEDE|107"
89616,"FEDE|108"
89617,"FEDE|108"
89618,"FEDE|102"
89620,"FEDE|105"
89622,"FEDE|131"
89625,"FEDE|131"
89627,"FEDE|107"
89630,"FEDE|125"
89631,"FEDE|102"
89632,"FEDE|110"
89636,"FEDE|131"
89637,"FEDE|102"
89638,"FEDE|102"
89639,"FEDE|131"
89640,"FEDE|108"
89641,"FEDE|131"
89642,"FEDE|110"
89643,"FEDE|102"
89647,"FEDE|110"
89650,"FEDE|108"
89651,"FEDE|110"
89652,"FEDE|108"
89653,"FEDE|105"
89654,"FEDE|110"
89656,"FEDE|102"
89660,"FEDE|102"
89661,"FEDE|131"
89662,"FEDE|105"
89663,"FEDE|105"
89665,"FEDE|105"
89672,"FEDE|111"
89682,"FEDE|133"
89687,"FEDE|109"
89701,"FEDE|123"
89702,"FEDE|105"
89708,"FEDE|106"
89710,"FEDE|107"
89712,"FEDE|106"
89713,"FEDE|106"
89714,"FEDE|105"
89716,"FEDE|105"
89721,"FEDE|105"
89723,"FEDE|106"
89724,"FEDE|110"
89726,"FEDE|110"
89730,"FEDE|110"
89731,"FEDE|106"
89733,"FEDE|105"
89735,"FEDE|106"
89736,"FEDE|110"
89738,"FEDE|107"
89739,"FEDE|106"
89744,"FEDE|112"
89746,"FEDE|112"
89747,"FEDE|106"
89756,"FEDE|402"
89758,"FEDE|101"
89760,"FEDE|101"
89761,"FEDE|402"
89764,"FEDE|105"
89765,"FEDE|403"
89766,"FEDE|111"
89767,"FEDE|124"
89769,"FEDE|113"
89772,"FEDE|106"
89774,"FEDE|105"
89777,"FEDE|105"
89779,"FEDE|118"
89781,"FEDE|113"
89785,"FEDE|102"
89789,"FEDE|103"
89790,"FEDE|102"
89793,"FEDE|102"
89796,"FEDE|118"
89797,"FEDE|102"
89799,"FEDE|113"
89800,"FEDE|110"
89803,"FEDE|102"
89804,"FEDE|103"
89805,"FEDE|102"
89806,"FEDE|108"
89808,"FEDE|102"
89810,"FEDE|102"
89811,"FEDE|102"
89815,"FEDE|102"
89832,"FEDE|112"
89833,"FEDE|107"
89835,"FEDE|101"
89837,"FEDE|102"
89842,"FEDE|112"
89843,"FEDE|108"
89845,"FEDE|108"
89847,"FEDE|108"
89848,"FEDE|108"
89849,"FEDE|112"
89850,"FEDE|107"
89852,"FEDE|108"
89853,"FEDE|114"
89856,"FEDE|108"
89857,"FEDE|108"
89858,"FEDE|102"
89860,"FEDE|108"
89864,"FEDE|105"
89866,"FEDE|102"
89869,"FEDE|108"
89870,"FEDE|108"
89874,"FEDE|105"
89879,"FEDE|102"
89882,"FEDE|105"
89883,"FEDE|108"
89886,"FEDE|105"
89887,"FEDE|102"
89888,"FEDE|105"
89890,"FEDE|105"
89896,"FEDE|128"
89901,"FEDE|105"
89904,"FEDE|108"
89905,"FEDE|105"
89907,"FEDE|107"
89908,"FEDE|105"
89910,"FEDE|105"
89911,"FEDE|105"
89912,"FEDE|108"
89913,"FEDE|107"
89918,"FEDE|102"
89919,"FEDE|102"
89920,"FEDE|128"
89924,"FEDE|105"
89934,"FEDE|101"
89935,"FEDE|245"
89939,"FEDE|101"
89940,"FEDE|109"
89941,"FEDE|106"
89944,"FEDE|106"
89947,"FEDE|245"
89950,"FEDE|245"
89960,"FEDE|109"
89968,"FEDE|102"
89970,"FEDE|110"
89971,"FEDE|110"
89973,"FEDE|121"
89975,"FEDE|107"
89976,"FEDE|102"
89977,"FEDE|102"
89979,"FEDE|117"
89984,"FEDE|115"
89985,"FEDE|110"
89988,"FEDE|107"
89990,"FEDE|102"
89994,"FEDE|110"
89995,"FEDE|604"
89996,"FEDE|107"
89997,"FEDE|129"
89998,"FEDE|113"
89999,"FEDE|243"
90000,"FEDE|123"
90009,"FEDE|103"
90012,"FEDE|102"
90015,"FEDE|102"
90016,"FEDE|103"
90019,"FEDE|103"
90020,"FEDE|102"
90022,"FEDE|103"
90023,"FEDE|103"
90027,"FEDE|102"
90031,"FEDE|117"
90032,"FEDE|105"
90033,"FEDE|102"
90034,"FEDE|105"
90035,"FEDE|117"
90037,"FEDE|103"
90042,"FEDE|102"
90043,"FEDE|102"
90052,"FEDE|103"
90065,"FEDE|102"
90080,"FEDE|413"
90081,"FEDE|407"
90086,"FEDE|123"
90090,"FEDE|109"
90091,"FEDE|106"
90092,"FEDE|402"
90095,"FEDE|106"
90100,"FEDE|106"
90134,"FEDE|123"
90144,"FEDE|101"
90155,"FEDE|408"
90162,"FEDE|101"
90166,"FEDE|117"
90170,"FEDE|108"
90171,"FEDE|118"
90173,"FEDE|106"
90174,"FEDE|604"
90178,"FEDE|103"
90179,"FEDE|108"
90180,"FEDE|109"
90182,"FEDE|102"
90185,"FEDE|102"
90186,"FEDE|108"
90187,"FEDE|108"
90188,"FEDE|102"
90189,"FEDE|111"
90190,"FEDE|105"
90194,"FEDE|102"
90196,"FEDE|108"
90198,"FEDE|105"
90216,"FEDE|242"
90217,"FEDE|408"
90233,"FEDE|101"
90234,"FEDE|114"
90236,"FEDE|112"
90237,"FEDE|102"
90238,"FEDE|112"
90239,"FEDE|102"
90240,"FEDE|125"
90243,"FEDE|102"
90244,"FEDE|133"
90248,"FEDE|105"
90249,"FEDE|102"
90251,"FEDE|112"
90252,"FEDE|105"
90254,"FEDE|105"
90263,"FEDE|121"
90264,"FEDE|112"
90266,"FEDE|114"
90267,"FEDE|211"
90268,"FEDE|121"
90270,"FEDE|101"
90271,"FEDE|125"
90272,"FEDE|124"
90276,"FEDE|102"
90279,"FEDE|114"
90281,"FEDE|102"
90283,"FEDE|124"
90289,"FEDE|105"
90291,"FEDE|121"
90293,"FEDE|112"
90296,"FEDE|121"
90297,"FEDE|112"
90298,"FEDE|121"
90304,"FEDE|107"
90307,"FEDE|115"
90310,"FEDE|107"
90312,"FEDE|102"
90313,"FEDE|103"
90314,"FEDE|107"
90315,"FEDE|107"
90318,"FEDE|132"
90320,"FEDE|107"
90322,"FEDE|103"
90324,"FEDE|102"
90325,"FEDE|102"
90326,"FEDE|102"
90327,"FEDE|102"
90336,"FEDE|111"
90340,"FEDE|129"
90344,"FEDE|404"
90345,"FEDE|115"
90346,"FEDE|107"
90347,"FEDE|107"
90348,"FEDE|107"
90349,"FEDE|107"
90350,"FEDE|115"
90351,"FEDE|115"
90352,"FEDE|102"
90354,"FEDE|102"
90356,"FEDE|102"
90357,"FEDE|102"
90362,"FEDE|115"
90363,"FEDE|121"
90364,"FEDE|604"
90366,"FEDE|121"
90367,"FEDE|115"
90369,"FEDE|102"
90370,"FEDE|604"
90374,"FEDE|121"
90377,"FEDE|107"
90378,"FEDE|102"
90381,"FEDE|102"
90384,"FEDE|102"
90385,"FEDE|102"
90387,"FEDE|102"
90388,"FEDE|107"
90400,"FEDE|124"
90401,"FEDE|111"
90406,"FEDE|124"
90412,"FEDE|106"
90424,"FEDE|133"
90425,"FEDE|102"
90428,"FEDE|108"
90432,"FEDE|604"
90433,"FEDE|112"
90438,"FEDE|106"
90442,"FEDE|106"
90443,"FEDE|108"
90446,"FEDE|112"
90451,"FEDE|113"
90452,"FEDE|102"
90479,"FEDE|105"
90480,"FEDE|101"
90485,"FEDE|102"
90487,"FEDE|101"
90489,"FEDE|117"
90491,"FEDE|105"
90493,"FEDE|102"
90495,"FEDE|126"
90496,"FEDE|106"
90497,"FEDE|102"
90499,"FEDE|108"
90501,"FEDE|106"
90502,"FEDE|113"
90505,"FEDE|126"
90508,"FEDE|106"
90509,"FEDE|107"
